sample_id,region_id,split,cube_path,label_path,metadata_path,time_quality_path
sample_002138,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002138/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002138/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002138/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002138/time_quality.json
sample_002162,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002162/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002162/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002162/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002162/time_quality.json
sample_002163,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002163/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002163/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002163/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002163/time_quality.json
sample_002164,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002164/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002164/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002164/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002164/time_quality.json
sample_002165,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002165/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002165/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002165/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002165/time_quality.json
sample_002166,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002166/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002166/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002166/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002166/time_quality.json
sample_002167,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002167/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002167/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002167/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002167/time_quality.json
sample_002168,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002168/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002168/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002168/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002168/time_quality.json
sample_002169,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002169/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002169/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002169/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002169/time_quality.json
sample_002170,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002170/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002170/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002170/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002170/time_quality.json
sample_002171,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002171/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002171/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002171/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002171/time_quality.json
sample_002172,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002172/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002172/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002172/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002172/time_quality.json
sample_002173,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002173/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002173/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002173/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002173/time_quality.json
sample_002174,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002174/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002174/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002174/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002174/time_quality.json
sample_002175,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002175/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002175/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002175/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002175/time_quality.json
sample_002176,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002176/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002176/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002176/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002176/time_quality.json
sample_002177,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002177/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002177/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002177/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002177/time_quality.json
sample_002178,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002178/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002178/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002178/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002178/time_quality.json
sample_002179,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002179/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002179/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002179/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002179/time_quality.json
sample_002180,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002180/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002180/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002180/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002180/time_quality.json
sample_002181,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002181/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002181/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002181/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002181/time_quality.json
sample_002182,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002182/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002182/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002182/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002182/time_quality.json
sample_002183,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002183/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002183/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002183/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002183/time_quality.json
sample_002184,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002184/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002184/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002184/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002184/time_quality.json
sample_002185,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002185/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002185/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002185/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002185/time_quality.json
sample_002186,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002186/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002186/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002186/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002186/time_quality.json
sample_002187,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002187/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002187/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002187/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002187/time_quality.json
sample_002188,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002188/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002188/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002188/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002188/time_quality.json
sample_002189,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002189/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002189/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002189/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002189/time_quality.json
sample_002190,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002190/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002190/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002190/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002190/time_quality.json
sample_002191,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002191/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002191/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002191/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002191/time_quality.json
sample_002192,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002192/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002192/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002192/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002192/time_quality.json
sample_002193,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002193/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002193/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002193/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002193/time_quality.json
sample_002194,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002194/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002194/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002194/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002194/time_quality.json
sample_002195,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002195/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002195/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002195/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002195/time_quality.json
sample_002196,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002196/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002196/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002196/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002196/time_quality.json
sample_002197,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002197/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002197/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002197/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002197/time_quality.json
sample_002198,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002198/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002198/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002198/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002198/time_quality.json
sample_002226,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002226/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002226/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002226/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002226/time_quality.json
sample_002227,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002227/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002227/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002227/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002227/time_quality.json
sample_002228,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002228/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002228/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002228/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002228/time_quality.json
sample_002229,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002229/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002229/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002229/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002229/time_quality.json
sample_002230,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002230/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002230/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002230/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002230/time_quality.json
sample_002231,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002231/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002231/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002231/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002231/time_quality.json
sample_002232,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002232/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002232/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002232/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002232/time_quality.json
sample_002233,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002233/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002233/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002233/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002233/time_quality.json
sample_002234,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002234/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002234/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002234/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002234/time_quality.json
